Placa,Codigo Verificacion Placa,Fecha_Emision,Año.del.Permiso,Pago Fisico,Cuotas Permiso,Codigo_SII,Comuna_Propietario,Comuna_Permiso,Valor_Contado,Total_a_Pagar,Año_Fabricacion,TipoVehiculo,Marca,Modelo,Cilindrada,Equipamiento,Combustible,Transmision,Tonelaje,Comuna_Anterior,Comuna_Anterior,Comuna_rev,Fecha_Vencimiento
JYTX-62,9,2021-03-16,2021,Pago Fisico,Total,SU229027218,RIO IBAÑEZ,RIO IBAÑEZ,63336,63336,2018,STATION WAGON,SUZUKI,GRAND NOMADE GXL 4X4,2400,Full,Benc,Aut,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
JRJP-96,8,2021-01-15,2021,Pago Fisico,Total,SU176012606,RIO IBAÑEZ,RIO IBAÑEZ,24837,29163,2006,STATION WAGON,NISSAN,MURANO,3500,Full,Benc,Aut,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2021-03-31 00:00:00.000
JRJP-96,8,2021-01-15,2021,Pago Fisico,Total,SU176012606,RIO IBAÑEZ,RIO IBAÑEZ,24600,16167,2006,STATION WAGON,NISSAN,MURANO,3500,Full,Benc,Aut,0,1,AISEN,AISEN,2020-03-31 00:00:00.000
JRJP-96,8,2021-03-26,2021,Pago Fisico,Total,SU176012606,RIO IBAÑEZ,RIO IBAÑEZ,25489,25489,2006,STATION WAGON,NISSAN,MURANO,3500,Full,Benc,Aut,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
DCRS-68,K,2021-01-19,2021,Pago Fisico,Total,NULL,RIO IBAÑEZ,RIO IBAÑEZ,50021,56752,2010,MINIBUS DE TURISMO,FORD,ECOLINE  E350,0,FULL,BENC,MEC,0,38,CHILE CHICO,CHILE CHICO,2021-05-31 00:00:00.000
JFRT-71,K,2021-01-19,2021,Pago Fisico,Total,SD032047717,CASTRO,RIO IBAÑEZ,632510,708010,2017,AUTOMOVIL,B.M.W,420 CABRIO M SPORT,2000,Full,Benc,Aut,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2021-03-31 00:00:00.000
LJBL-45,8,2021-02-02,2021,Pago Fisico,Total,SU176017506,COYHAIQUE,RIO IBAÑEZ,24837,29629,2010,STATION WAGON,NISSAN,X-TRAIL 4X4 2.0,2000,FULL,DIES,MEC,0,63,COYHAIQUE,COYHAIQUE,2021-03-31 00:00:00.000
HBWK-61,2,2021-03-05,2021,Pago Fisico,Total,SD050029615,RIO IBAÑEZ,RIO IBAÑEZ,25489,25489,2015,AUTOMOVIL,CHEVROLET,SAIL,1400,Full,Benc,Mec,0,63,COYHAIQUE,COYHAIQUE,2022-03-31 00:00:00.000
BSKX-15,4,2021-04-13,2021,Pago Fisico,Total,CT176024908,RIO IBAÑEZ,RIO IBAÑEZ,25489,25489,2008,CAMIONETA,NISSAN,NAVARA,2500,Full,Diés,Aut,0,63,COYHAIQUE,COYHAIQUE,2022-03-31 00:00:00.000
BSKX-15,4,2021-04-13,2021,Pago Fisico,Total,CT176024908,RIO IBAÑEZ,RIO IBAÑEZ,26480,32529,2008,CAMIONETA,NISSAN,NAVARA,2500,Full,Diés,Aut,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2021-03-31 00:00:00.000
BSKX-15,4,2021-04-13,2021,Pago Fisico,Total,CT176024908,RIO IBAÑEZ,RIO IBAÑEZ,28150,38706,2008,CAMIONETA,NISSAN,NAVARA,2500,Full,Diés,Aut,0,63,COYHAIQUE,COYHAIQUE,2020-03-31 00:00:00.000
HXVW-94,8,2021-03-10,2021,Pago Fisico,Total,SU227018005,COYHAIQUE,RIO IBAÑEZ,25489,25489,2005,AUTOMOVIL,SUBARU,IMPREZA,2000,Full,Benc,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
HXVW-94,8,2021-03-10,2021,Pago Fisico,Total,SU227018005,COYHAIQUE,RIO IBAÑEZ,25200,30658,2005,AUTOMOVIL,SUBARU,IMPREZA,2000,Full,Benc,Mec,0,189,PALENA,PALENA,2021-03-31 00:00:00.000
ZF-5866,2,2021-03-10,2021,Pago Fisico,Total,CT176019505,COYHAIQUE,RIO IBAÑEZ,25489,25489,2005,STATION WAGON,NISSAN,TERRANO,2400,EQUI,DIES,MEC,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
ZF-5866,2,2021-03-10,2021,Pago Fisico,Total,CT176019505,COYHAIQUE,RIO IBAÑEZ,26600,32362,2005,STATION WAGON,NISSAN,TERRANO,2400,EQUI,DIES,MEC,0,63,COYHAIQUE,COYHAIQUE,2021-03-31 00:00:00.000
LKFY-79,7,2021-03-12,2021,Pago Fisico,Total,SD160016812,RIO IBAÑEZ,RIO IBAÑEZ,25489,25489,2012,AUTOMOVIL,MAZDA,MAZDA3,1600,Full,Benc,Aut,0,63,COYHAIQUE,COYHAIQUE,2022-03-31 00:00:00.000
BZTP-52,K,2021-03-16,2021,Pago Fisico,Total,VN166000794,RIO IBAÑEZ,RIO IBAÑEZ,25489,25489,1994,STATION WAGON,MITSUBISHI,PAJERO,2800,FULL,DIES,Aut,0,63,COYHAIQUE,COYHAIQUE,2022-03-31 00:00:00.000
PJVL-16,3,2021-03-16,2021,Pago Fisico,Total,SU176018409,RIO IBAÑEZ,RIO IBAÑEZ,25489,25489,2009,STATION WAGON,NISSAN,X-TRAIL,2000,FULL,DIES,MEC,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
PFPB-98,6,2021-03-16,2021,Pago Fisico,Total,CT176020207,RIO IBAÑEZ,RIO IBAÑEZ,25489,25489,2007,CAMIONETA,NISSAN,ATLAS 3.0,3000,FULL,Diés,Mec,0,63,COYHAIQUE,COYHAIQUE,2022-03-31 00:00:00.000
PFPD-45,8,2021-03-17,2021,Pago Fisico,Total,HB176004211,RIO IBAÑEZ,RIO IBAÑEZ,25489,25489,2011,STATION WAGON,NISSAN,JUKE 4X4 1.5 AUT,1500,Full,Benc,Aut,0,63,COYHAIQUE,COYHAIQUE,2022-03-31 00:00:00.000
HBWK-99,K,2021-03-17,2021,Pago Fisico,Total,SU227014502,RIO IBAÑEZ,RIO IBAÑEZ,25489,25489,2002,STATION WAGON,SUBARU,FORESTER,2000,Full,Benc,Mec,0,63,COYHAIQUE,COYHAIQUE,2022-03-31 00:00:00.000
LTGG-22,1,2021-03-17,2021,Pago Fisico,Total,SU132008105,RIO IBAÑEZ,RIO IBAÑEZ,25489,25489,2005,STATION WAGON,KIA MOTORS,SPORTAGE,2000,Full,Diés,Aut,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
CSLK-52,4,2021-03-17,2021,Pago Fisico,Total,NULL,RIO IBAÑEZ,RIO IBAÑEZ,25489,25489,1995,CAMIONETA,ISUZU,ELF 4.3,4300,NORM,DIES,MEC,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
CSLK-52,4,2021-03-17,2021,Pago Fisico,Total,NULL,RIO IBAÑEZ,RIO IBAÑEZ,24837,30216,1995,CAMIONETA,ISUZU,ELF 4.3,4300,NORM,DIES,MEC,0,63,COYHAIQUE,COYHAIQUE,2021-03-31 00:00:00.000
ZD-9255,1,2021-03-18,2021,Pago Fisico,Total,VN111009705,RIO IBAÑEZ,RIO IBAÑEZ,27910,27910,2005,MINIBUS PARTICULAR,HYUNDAI,H1,2500,Norm,Diés,Mec,0,63,COYHAIQUE,COYHAIQUE,2022-03-31 00:00:00.000
NV-8331,7,2021-03-24,2021,Pago Fisico,Total,SU227002796,COYHAIQUE,RIO IBAÑEZ,25489,25489,1996,AUTOMOVIL,SUBARU,IMPREZA,1800,Full,Benc,Mec,0,63,COYHAIQUE,COYHAIQUE,2022-03-31 00:00:00.000
HDHZ-91,K,2021-03-24,2021,Pago Fisico,Total,SU229023915,RIO IBAÑEZ,RIO IBAÑEZ,28712,28712,2015,STATION WAGON,SUZUKI,GRAND VITARA,1600,Full,Benc,Mec,0,231,PUNTA ARENAS,PUNTA ARENAS,2022-03-31 00:00:00.000
BHKF-50,7,2021-03-25,2021,Pago Fisico,Total,HB229009208,RIO IBAÑEZ,RIO IBAÑEZ,25489,25489,2008,AUTOMOVIL,SUZUKI,ALTO 800 GL,800,Norm,Benc,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
BHKF-50,7,2021-03-25,2021,Pago Fisico,Total,HB229009208,RIO IBAÑEZ,RIO IBAÑEZ,24837,30216,2008,AUTOMOVIL,SUZUKI,ALTO 800 GL,800,Norm,Benc,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2021-03-31 00:00:00.000
TW-3925,7,2021-03-01,2021,Pago Fisico,Total,CT166004207,RIO IBAÑEZ,RIO IBAÑEZ,25489,25489,2007,CAMIONETA,MITSUBISHI,L200 DC TD WORK ABS 2AB 4X2,2500,Norm,Dies,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
TB-7887,7,2021-03-26,2021,Pago Fisico,Total,SU229003799,RIO IBAÑEZ,RIO IBAÑEZ,25489,25489,1999,STATION WAGON,SUZUKI,SIDEKICK 1.6 4X2,1600,Equi,Benc,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
KGVR-84,3,2021-04-13,2021,Pago Fisico,Total,SU176016906,RIO IBAÑEZ,RIO IBAÑEZ,25489,25489,2006,STATION WAGON,NISSAN,X-TRAIL S T.DI.4X4 XL321,2200,Full,Dies,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
JWGC-39,9,2021-03-31,2021,Pago Fisico,Total,SU111003602,RIO IBAÑEZ,RIO IBAÑEZ,26366,25489,2002,STATION WAGON,HYUNDAI,SANTA FE,2700,Full,Benc,Aut,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
JZWV-15,K,2021-09-08,2021,Pago Fisico,Total,VN166007917,RIO IBAÑEZ,RIO IBAÑEZ,130020,144698,2017,STATION WAGON,MITSUBISHI,MONTERO,2400,Full,Diés,Aut,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
TF-8058,4,2021-03-22,2021,Pago Fisico,Total,CT176003298,COYHAIQUE,RIO IBAÑEZ,25489,25489,1998,CAMIONETA,NISSAN,D21 D/C,2400,Norm,Benc,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
JWGB-67,8,2021-03-10,2021,Pago Fisico,Total,SU132006404,RIO IBAÑEZ,RIO IBAÑEZ,25489,25489,2004,STATION WAGON,KIA MOTORS,SORENTO EX 2.5 MT AC 4X4,2500,Full,Dies,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
PP-1648,9,2021-03-24,2021,Pago Fisico,Total,CT235003197,COYHAIQUE,RIO IBAÑEZ,25489,25489,1997,CAMIONETA,TOYOTA,HILUX 2.4 D CAB,2400,Norm,Benc,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
HDHK-29,8,2021-03-30,2021,Pago Fisico,Total,NULL,RIO IBAÑEZ,RIO IBAÑEZ,50021,58847,2016,MINIBUS ESCOLAR,JAC,SUNRAY 2.8,2800,FULL,DIES,MEC,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2021-05-31 00:00:00.000
TU-8837,2,2021-03-23,2021,Pago Fisico,Total,SD176017401,RIO IBAÑEZ,RIO IBAÑEZ,25489,25489,2001,AUTOMOVIL,NISSAN,V16 EX SALOON STD,1600,Norm,Benc,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
HLFW-81,K,2021-03-25,2021,Pago Fisico,Total,NULL,RIO IBAÑEZ,RIO IBAÑEZ,50322,56168,2016,CAMION,FOTON,AUMARK 512,NULL,EQUI,DIES,MEC,3130,264,RIO IBAÑEZ,RIO IBAÑEZ,2021-09-30 00:00:00.000
BWZP-40,K,2021-08-09,2021,Pago Fisico,Total,NULL,RIO IBAÑEZ,RIO IBAÑEZ,50322,60794,2000,CAMION,MITSUBISHI,CANTER,NULL,NORM,DIES,MEC,3000,264,RIO IBAÑEZ,RIO IBAÑEZ,2021-09-30 00:00:00.000
BWZP-40,K,2021-09-22,2021,Pago Fisico,Total,NULL,RIO IBAÑEZ,RIO IBAÑEZ,52161,52161,2000,CAMION,MITSUBISHI,CANTER,NULL,NORM,DIES,MEC,3000,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-09-30 00:00:00.000
HBWL-23,6,2021-03-24,2021,Pago Fisico,Total,HB229004506,AISEN,RIO IBAÑEZ,25489,25489,2006,AUTOMOVIL,SUZUKI,IGNIS 4X4,1300,Equi,Benc,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
HTHY-40,3,2021-03-09,2021,Pago Fisico,Total,SU229026216,RIO IBAÑEZ,RIO IBAÑEZ,52170,52170,2016,STATION WAGON,SUZUKI,GRAND NOMADE,2400,NULL,Benc,Aut,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
ZZ-8799,1,2021-03-12,2021,Pago Fisico,Total,SU176002795,RIO IBAÑEZ,RIO IBAÑEZ,25489,25489,1995,STATION WAGON,NISSAN,TERRANO WAGON,3000,Full,Benc,Aut,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
WL-9466,5,2021-03-31,2021,Pago Fisico,Total,CT166003206,RIO IBAÑEZ,RIO IBAÑEZ,25489,25489,2006,CAMIONETA,MITSUBISHI,L200,2500,Full,Diés,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
TW-4087,5,2021-03-24,2021,Pago Fisico,Total,CT176021007,RIO IBAÑEZ,RIO IBAÑEZ,25489,25489,2007,CAMIONETA,NISSAN,D22 CAB SIMPLE T D 4X2 DT,2500,Norm,Dies,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
TW-4087,5,2021-03-24,2021,Pago Fisico,Total,CT176021007,RIO IBAÑEZ,RIO IBAÑEZ,24837,30216,2007,CAMIONETA,NISSAN,D22 CAB SIMPLE T D 4X2 DT,2500,Norm,Dies,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2021-03-31 00:00:00.000
YH-2138,1,2021-03-30,2021,Pago Fisico,Total,SU229015205,RIO IBAÑEZ,RIO IBAÑEZ,26460,25489,2005,STATION WAGON,SUZUKI,GRAND NOMADE 2.0 4X4,2000,Equi,Benc,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
YH-2138,1,2021-03-30,2021,Pago Fisico,Total,SU229015205,RIO IBAÑEZ,RIO IBAÑEZ,28200,31034,2005,STATION WAGON,SUZUKI,GRAND NOMADE 2.0 4X4,2000,Equi,Benc,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2021-03-31 00:00:00.000
CSLK-35,4,2021-03-24,2021,Pago Fisico,Total,SU141001698,RIO IBAÑEZ,RIO IBAÑEZ,25489,25489,1998,STATION WAGON,LAND ROVER,PAJERO IO 4X4 1.8,1800,Full,Benc,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
BD-1049,6,2021-03-25,2021,Pago Fisico,Total,SU137000393,RIO IBAÑEZ,RIO IBAÑEZ,25489,25489,1993,JEEP,LADA,NIVA 4WD 4X4,1600,Norm,Benc,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
HFWP-35,6,2021-03-25,2021,Pago Fisico,Total,CT235013915,RIO IBAÑEZ,RIO IBAÑEZ,64295,64295,2015,CAMIONETA,TOYOTA,HILUX,2500,Full,Diés,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
VS-6947,K,2021-04-14,2021,Pago Fisico,Total,CT176014303,COYHAIQUE,RIO IBAÑEZ,25489,25489,2003,CAMIONETA,NISSAN,TERRANO PICK UP DX 4X4,3200,Norm,Dies,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
GWSW-56,6,2021-03-31,2021,Pago Fisico,Total,CT079017515,RIO IBAÑEZ,RIO IBAÑEZ,78536,78536,2015,CAMIONETA,FORD,RANGER,3200,Full,Diés,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
VY-7349,6,2021-03-25,2021,Pago Fisico,Total,CT176002589,RIO IBAÑEZ,RIO IBAÑEZ,25489,25489,1989,CAMIONETA,NISSAN,D/C,2300,Norm,Diés,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
FWVS-46,7,2021-04-13,2021,Pago Fisico,Total,SU227038113,RIO IBAÑEZ,RIO IBAÑEZ,30485,30485,2013,STATION WAGON,SUBARU,FORESTER 2.0 AWD MT X,2000,Full,Benc,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
FWVS-46,7,2021-04-13,2021,Pago Fisico,Total,SU227038113,RIO IBAÑEZ,RIO IBAÑEZ,35177,43214,2013,STATION WAGON,SUBARU,FORESTER 2.0 AWD MT X,2000,Full,Benc,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2021-03-31 00:00:00.000
KGVY-15,9,2021-03-29,2021,Pago Fisico,Total,CT159000318,RIO IBAÑEZ,RIO IBAÑEZ,44945,44945,2018,CAMIONETA,MAXUS,T60 GL 4X4 2.8,2800,Full,Dies,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
HRDT-84,4,2021-03-19,2021,Pago Fisico,Total,SD176012401,RIO IBAÑEZ,RIO IBAÑEZ,25489,25489,2001,STATION WAGON,NISSAN,X TRAIL 4X4 2.0 AUT,2000,FULL,BENC,AUT,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
HRDT-84,4,2021-03-19,2021,Pago Fisico,Total,SD176012401,RIO IBAÑEZ,RIO IBAÑEZ,24837,30216,2001,STATION WAGON,NISSAN,X TRAIL 4X4 2.0 AUT,2000,FULL,BENC,AUT,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2021-03-31 00:00:00.000
PC-1202,1,2021-03-08,2021,Pago Fisico,Total,CT176003196,RIO IBAÑEZ,RIO IBAÑEZ,25489,25489,1996,CAMIONETA,NISSAN,D21 C/S,2400,Norm,Benc,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
KXFR-75,8,2021-03-09,2021,Pago Fisico,Total,HB049001919,RIO IBAÑEZ,RIO IBAÑEZ,26741,26741,2019,AUTOMOVIL,CHERY,FULWIN,1500,Full,Benc,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
VP-7875,5,2021-03-30,2021,Pago Fisico,Total,SU166000293,RIO IBAÑEZ,RIO IBAÑEZ,25489,25489,1993,STATION WAGON,MITSUBISHI,MONTERO 4WD,2600,Norm,Benc,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
DGJW-81,7,2021-04-09,2021,Pago Fisico,Total,CT079015411,RIO IBAÑEZ,RIO IBAÑEZ,28289,28713,2011,CAMIONETA,FORD,RANGER,2500,Full,Diés,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
TK-9896,1,2021-05-31,2021,Pago Fisico,Total,CT235004400,RIO IBAÑEZ,RIO IBAÑEZ,25489,26411,2000,CAMIONETA,TOYOTA,HILUX,2800,Norm,Diés,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
TK-9896,1,2021-05-31,2021,Pago Fisico,Total,CT235004400,RIO IBAÑEZ,RIO IBAÑEZ,24837,31165,2000,CAMIONETA,TOYOTA,HILUX,2800,Norm,Diés,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2021-03-31 00:00:00.000
CBRH-14,1,2021-03-30,2021,Pago Fisico,Total,SU106001299,RIO IBAÑEZ,RIO IBAÑEZ,25489,25489,1999,STATION WAGON,HONDA,CR-V 2.0 ABS,2000,Full,Benc,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
HJDF-50,2,2021-09-27,2021,Pago Fisico,Total,HB050014216,RIO IBAÑEZ,RIO IBAÑEZ,25489,28366,2016,AUTOMOVIL,CHEVROLET,SPARK GT 1.2 MT LT BT,1200,Equi,Benc,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
HJDF-50,2,2021-09-27,2021,Pago Fisico,Total,HB050014216,RIO IBAÑEZ,RIO IBAÑEZ,24837,33214,2016,AUTOMOVIL,CHEVROLET,SPARK GT 1.2 MT LT BT,1200,Equi,Benc,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2021-03-31 00:00:00.000
BWZP-81,7,2021-09-22,2021,Pago Fisico,Total,CT166001400,RIO IBAÑEZ,RIO IBAÑEZ,25489,28366,2000,CAMIONETA,MITSUBISHI,CANTER II 3.6,3600,Norm,Dies,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
BWZP-81,7,2021-09-22,2021,Pago Fisico,Total,CT166001400,RIO IBAÑEZ,RIO IBAÑEZ,24837,33214,2000,CAMIONETA,MITSUBISHI,CANTER II 3.6,3600,Norm,Dies,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2021-03-31 00:00:00.000
JXHB-31,7,2021-09-24,2021,Pago Fisico,Total,NULL,COYHAIQUE,RIO IBAÑEZ,50021,64817,2018,BUS,MERCEDES BENZ,LO 916 48,NULL,EQUI,DIES,MEC,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2021-05-31 00:00:00.000
JXHB-31,7,2021-09-24,2021,Pago Fisico,Total,NULL,COYHAIQUE,RIO IBAÑEZ,51489,55397,2018,BUS,MERCEDES BENZ,LO 916 48,NULL,EQUI,DIES,MEC,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-05-31 00:00:00.000
CCXD-25,K,2021-01-07,2021,Pago Fisico,Total,NULL,RIO IBAÑEZ,RIO IBAÑEZ,50021,56752,2010,MINIBUS TRANS  PASAJERO,MERCEDES BENZ,SPRINTER  413 CDI 2.1,2100,FULL,DIES,MEC,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2021-05-31 00:00:00.000
CCXD-25,K,2021-07-15,2021,Pago Fisico,Total,NULL,RIO IBAÑEZ,RIO IBAÑEZ,51489,53352,2010,MINIBUS TRANS  PASAJERO,MERCEDES BENZ,SPRINTER  413 CDI 2.1,2100,FULL,DIES,MEC,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-05-31 00:00:00.000
JXGX-58,1,2021-03-16,2021,Pago Fisico,Total,HB229010509,COYHAIQUE,RIO IBAÑEZ,25489,25489,2009,AUTOMOVIL,SUZUKI,SWIFT 1.0,1000,Full,Benc,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
LKGB-40,2,2021-03-16,2021,Pago Fisico,Total,CT166006619,RIO IBAÑEZ,RIO IBAÑEZ,125407,125407,2019,CAMIONETA,MITSUBISHI,L200 KATANA CRT 4X4 2.4,2400,Full,Dies,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
ZD-4278,3,2021-03-11,2021,Pago Fisico,Total,CT176008202,RIO IBAÑEZ,RIO IBAÑEZ,25489,25489,1995,STATION WAGON,NISSAN,MISTRAL 4X4 2.7 AUT,2700,NORM,Dies,AUT,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
ZD-7131,7,2021-03-31,2021,Pago Fisico,Total,CT050019504,COYHAIQUE,RIO IBAÑEZ,25489,25489,1994,STATION WAGON,MITSUBISHI,PAJERO 4X4 2.8,2800,Full,Dies,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
GSTT-38,7,2021-03-31,2021,Pago Fisico,Total,HB229010515,COYHAIQUE,RIO IBAÑEZ,25489,25489,2015,AUTOMOVIL,SUZUKI,CELERIO GLX HB 1.0,1000,Full,Benc,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
NP-5506,1,2021-03-30,2021,Pago Fisico,Total,CT235003596,RIO IBAÑEZ,RIO IBAÑEZ,25489,25489,1996,CAMIONETA,TOYOTA,HILUX,2400,Norm,Benc,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
NF-4107,9,2021-03-25,2021,Pago Fisico,Total,SD176007895,COYHAIQUE,RIO IBAÑEZ,25489,25489,1995,AUTOMOVIL,NISSAN,V16,1600,Norm,Benc,Mec,0,63,COYHAIQUE,COYHAIQUE,2022-03-31 00:00:00.000
DZVZ-77,5,2021-03-11,2021,Pago Fisico,Total,CT065000812,RIO IBAÑEZ,RIO IBAÑEZ,25489,25489,2012,CAMIONETA,DONGFENG,RICH,2500,Full,Dies,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
LBPG-43,3,2021-03-30,2021,Pago Fisico,Total,CT091003919,RIO IBAÑEZ,RIO IBAÑEZ,75440,75440,2019,CAMIONETA,GREAT WALL,WINGLE6,2000,Full,Diés,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
ZH-3343,K,2021-03-30,2021,Pago Fisico,Total,CT079013506,RIO IBAÑEZ,RIO IBAÑEZ,25489,25489,2006,CAMIONETA,FORD,F150,5400,Full,Benc,Aut,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
LLPB-16,7,2021-03-30,2021,Pago Fisico,Total,VN166003307,RIO IBAÑEZ,RIO IBAÑEZ,25489,25489,2007,STATION WAGON,MITSUBISHI,DELICA,2400,Full,Benc,Aut,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
JZWX-86,1,2021-03-18,2021,Pago Fisico,Total,SU225002303,RIO IBAÑEZ,RIO IBAÑEZ,25489,25489,2003,STATION WAGON,SSANGYONG,REXTON,2900,Full,Dies,Aut,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
DPZK-36,2,2021-03-29,2021,Pago Fisico,Total,CT176025912,RIO IBAÑEZ,RIO IBAÑEZ,29322,29322,2012,CAMIONETA,NISSAN,NAVARA DCAB SE 4X4 2.5,2500,Full,Dies,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
LKFY-61,4,2021-03-22,2021,Pago Fisico,Total,CT117001319,COYHAIQUE,RIO IBAÑEZ,49637,49637,2019,CAMIONETA,JAC,T6 DCAB 4X4 2.0,2000,FULL,Dies,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
JKKF-34,6,2021-03-02,2021,Pago Fisico,Total,CO065001915,RIO IBAÑEZ,RIO IBAÑEZ,29608,29608,2015,STATION WAGON,DONGFENG,N351 4X4 2.0,2000,Full,Benc,Mec,0,264,RIO IBAÑEZ,RIO IBAÑEZ,2022-03-31 00:00:00.000
